datetime,bon_inflow,tda_inflow,jda_inflow,mcn_inflow
2023-11-29 19:00:00,132.35588916113804,105.84333680000941,96.31607428707085,110.67158279391441
2023-11-29 20:00:00,132.8587678623646,106.53535407622192,116.38980767275403,111.63663851011526
2023-11-29 21:00:00,127.26164656359117,106.95930224758439,141.78980767275402,112.15150850564713
2023-11-29 22:00:00,119.65876786236458,105.88136271432825,140.9635410584372,126.45671279838281
2023-11-29 23:00:00,117.25876786236462,107.39732816190308,141.88980767275402,126.73663851011551
2023-11-30 00:00:00,119.07093303900888,130.24522450462774,142.41607428707084,126.96154564978076
2023-11-30 01:00:00,125.74084528326719,138.59732816190325,137.81607428707107,127.57641564531238
2023-11-30 02:00:00,130.6501317586849,138.3475441145601,118.78980767275404,127.53143421737933
2023-11-30 03:00:00,133.65301045991146,141.2212763332654,103.98980767275403,127.54147136151296
2023-11-30 04:00:00,133.55588916113805,138.68557002887894,103.63727444412015,127.26637850117872
2023-11-30 05:00:00,134.5530104599115,119.8954404572849,103.16354105843698,103.32660136598136
2023-11-30 06:00:00,134.9530104599115,106.5334663716036,104.88980767275403,86.41656422184771
2023-11-30 07:00:00,133.65876786236458,102.6212763332654,122.91607428707108,86.53143421737933
2023-11-30 08:00:00,132.66164656359118,105.01140590485974,131.51607428707084,85.97158279391466
2023-11-30 09:00:00,132.35588916113804,106.71329360947792,133.089807672754,85.8715827939144
2023-11-30 10:00:00,134.05588916113805,120.28325041894657,131.73727444412015,85.80652707771408
2023-11-30 11:00:00,130.85588916113804,135.66917267599007,134.31607428707107,86.0466756542489
2023-11-30 12:00:00,130.65588916113805,135.2593022475844,132.88980767275402,95.83663851011552
2023-11-30 13:00:00,130.54725305745833,136.11938862864707,125.71607428707085,109.48161993804831
2023-11-30 14:00:00,130.05301045991146,136.3132936094779,106.78980767275404,109.74667565424916
2023-11-30 15:00:00,130.0530104599115,135.3733799905409,104.66354105843722,110.02660136598136
2023-11-30 16:00:00,131.15301045991146,119.14943181917842,105.86354105843698,110.44667565424916
2023-11-30 17:00:00,130.7530104599115,119.75320722841522,106.48980767275403,110.46154564978076
2023-11-30 18:00:00,133.8587678623646,120.76728497137174,106.18980767275403,110.16674994251696
